126bbeab8c1cbbc1d6cb36b4c2d560574233856d	3108	printer: fix handling of `has_match` for summary printer
859d54270ec19f8ffc98343d9af886c10728d680	3066	globset: make `GlobSet::new` public
33b44812c0a01f4f2a316bac04d4a7477cf41444	3098	globset: make `GlobSet::empty` const
c007d8914510e799c72a72b99980554cb673414a	3121,3122	doc: clarify that `.git` is covered by `--hidden` and not `--ignore-vcs`
60aa9f17276409257ad612fccefba13c26ed0d74	3071,3072	tests: increase sleep duration for sort file metadata tests on Windows AArch64
56d03a1e2f8f12a2a5fe8fcc3b1a4c5039291c9a	3117	ignore/types: include missing files for the tf type
e166f271dff589ec39d21235ef38f792545be37d	3105	ignore/types: add gleam
83d94672ae09a5deb6d4d795b105b3b18d34508a	3079	ignore/types: add LLVM to default types
6887122e5bcef8d4b7a2c70ea04ef9d87d80faff	3090	ignore/types: add ColdFusion and BoxLang
06210b382a4628258680cfdda07d5ed73a88b046	3063	ignore/types: add `.env` to `sh` file type
00e501b529fc709806a413a88c2f32487e7958cb	3057	build: emit warning if git is missing during build
2ebd768d404952b5412997555b84b6ca2e20f8b8	2981,3124	doc: remove CentOS/RHEL installation instructions
4df1298127695ed1e76937f16de1a0135677ccf5	2990	globset: fix bug where trailing `.` in file name was incorrectly handled
ba23ced8178496263af013117b70c09ce39c18e5	3007	ignore/types: add scdoc
28cce895ffb8b34f3378b96b5a6b7aafe01694da	3006	doc: fix nixpkgs link
7339bdf4b5f18ec9555e1a5bb69ef388b681ef79	3002	test: check binary file detection when using memory maps
79f5a5a66e68aa50ef9f63ded777e640d345df5e	2954,2955	globset: add `Candidate::from_bytes` constructor
4ab1862dc04783b6615807d4b4511388c6b30364	2944	stats: fix case where "bytes searched" could be wrong
6244e635a1a5aa4d401826b1e970d59a3f6cbf7c	2942	ignore/types: add Kconfig
5e2d32fe7f3b7dcf768ffc1264dabe83e00ccaec	2941	printer: slightly simplify code
75e17fcabe14dd9a773e4e8dc5b2fc837f238a90	2938	ignore/types: add `*.dtso` to `devicetree` type
99b7957122454185dc5ea9e99bb1b56c8966f1a2	2937	ignore/doc: explain that `require_git(false)` will ascend above git roots
5f5da483079c61966ea34565387867609d4e22f2	3048,3112	globset: support nested alternates
b0c6d4c34afed68cfdc9dde98046716b1e773651	2874,2909	ignore/types: add `*.svelte.ts` to Svelte file type glob
d199058e77cbea419f072015373ab1beb0e508ee	1332,3001,3041	cli: make `rg -vf file` behave sensibly
bb0cbae3121f19e5319b28519b4c287dd49cb941	2943,3038	ci: add aarch64 Windows
8fca3cdca63c9e1305e88a27cee206d73fd9a71e	3027	doc: fix typo in FAQ
6f39f830cb9bc7b31c330d2c019c216477374371	3026	globset: compact Debug impl for `GlobSetBuilder` and `Glob`
e83828fc8c30d5d5e0672641d8ffc64bb58081d8	2921	ignore/types: add `*.rake` extension to list of Ruby file types
72a130323813d0486861403a8aaf9b778276e6e5	2914	ignore/types: add typst
861f6d374fa3d599dca86111e9b513772ca3de1a	2912	style: simplify string formatting
624bbf7dcee8d69949a447b4e4393e23d3e25b38	2869,2900	globset: add matches_all method
53279db4143f4307c2b1b27f2cd32a43b0496205	2889	deps: switch to tikv-jemallocator
292bc54e64e55b69fec806bf3ee6481958e2946f	1872,2883	printer: support `-r/--replace` with `--json`
5be67c1244f494414629f71be859e0e1552dd6fd	2871	ignore/types: include msbuild solution filters
119407d0a918ca54da1e0a5e8806dbb8cd7e2be0	2865	printer: use std::path::absolute on Windows
d869038cf610f10a8b7aca24284719e65a477e1a	2854,2856	ignore: improve multithreading heuristic
75970fd16b4d5f8ff9fb1d9c157467eb166acf23	2849	ignore: don't process command line arguments in reverse order
380809f1e250035808170db2e9a2cbd09395f450	2846	ignore/types: add Makefile.*
94ea38da3029347006ad0dcae4886c76b04d8d88	2842	ignore: support `.jj` as well as `.git`
da672f87e853d239b2f562d70c0b34d3afea6dfc	2841	color: add italic to style attributes
edafb612d2b93b0dc28531abf155bdd7e3bcfe63	2797	core: add "total" to --stats output
483628469a2580e4eab0edfbe7a7f3f8b1951848	2177,2782	ignore/gitignore: skip BOM at start of ignore file
c93fc793a08f3a97e02457d5132b4cc346768014	2729	searcher: add more tests for `replace_bytes`
7c004f224eb2c7b7a04ac246b456f0e4d6d36c9d	2726	ignore/types: detect `WORKSPACE.bzlmod` for bazel file type
52115ab633cf04a60a43f2d3727cec729cda5c13	2720	globset: add opt-in `Arbitrary` trait implementations
bfe2def12183f66689f23f52d85100fbc4b42d1a	2711	tests: add test for filtering hidden files
14f4957b3d605f14ad58bc67e54197a3084fef5a	829,2731,2747,2778,2836,2933,3144	ignore: fix filtering searching subdir or .ignore in parent dir
f722268814e878b133d926143f3019c164ef4bc1	2708	complete/fish: Take RIPGREP_CONFIG_PATH into account
90a680ab45a7eaaffcccb22c4946771d6b424f02	2706	impl: switch most atomic ops to `Relaxed` ordering
e2362d4d5185d02fa857bf381e7bd52e66fafc73	2979	searcher: add log message noting detected encoding
94305125ef33b86151b6cd2ce2b33d641f6b6ac3	2956	zsh: support sourcing zsh completion dynamically
79cbe89deb1151e703f4d91b19af9cdcc128b765	2906	doc: tweak wording for stdin detection
9d738ad0c009e6632d75fa3d36051e5ae7f7cce6	2884	regex: fix inner literal extraction that resulted in false negatives
