b0e02830b27e7ee90a0fb820108a21546b82a1db	440	Do not handle --word-diff or --color-words output
14272816193484bdf1c1228c2c23fcc16d5c9d69	810	Revert "Refactor: rewrite superimpose_styles function (#804)"
ec08c4de76ff26046a0cebc70a54f5c42fbfb835	808	808 honor raw blame styles (#809)
39ef747843d3f49078a5402577bde8e6ae235b67	776	Change rules for non-emph style
7d2ac303573a444ec3e98657bd0bd6d11f562b21	802	802 fix color moved side by side panic (#803)
f65f312f1e378df55449a03dc7fb935596f477ef	795	Remove trailing \r from raw line, in presence of ANSI escape sequences (#800)
5dc0d6ef7e37a565b06d794b50fcc763079f9ed7	72	New option to map raw styles encountered in input
cdaceb548e26433a5e6dc80298879ba52c270fc9	776	Change rules for non-emph style
07892bc572a92bca8e3fec3d1b0ba717d80cc096	769	Handle grep output
c2767a50a556a2929b64d2f7b08d458d83aebae9	769	Handle grep output
24a07ff9474dc8dc4942026b7d6c3804132cb047	426	Handle `git blame` output
d62dc41af8fb8ef9675beb9484dccbbb5881d43c	769	Handle grep output
6719cf8e07d3bc6fb5a229e00aeaefbfb852d9a3	426	Handle `git blame` output
56c47ed24d34964b17e220fdc448e23987d1131a	766	Update private Homebrew formula to 0.9.2 (fix #766) (#767)
47a4fdd208ea31baa22d1203ab4a6fa94be9abde	755	Do not reformat submodule diffs under `git add -p` (#756)
b49f9033cbed8fb17179390b182ce46338f44430	716	Remove superfluous lowercasing of feature names. (#718)
fb0d80992b3d1e5ff369c3b93251e1da66c27788	672	Fix interaction between navigate and (hunk-header-style without "line-number")
19eec9bd3e037cd542dfafa40e067098fad917ac	291	Handle blame output
bffa1efded7359b57d862a25422ef6b386ff9e4c	662	More minimalistic display of submodule (short) diffs (#700)
e22fd94f143e74c326586f5c281b0ea959df5563	662	More minimalistic display of submodule log diffs
4f6ab57023446c162fc09a1b514cbccaf68513fd	683	Fix deadlock in `git diff` mode (#695)
64fa4c6aeb3542148d6701deb2992cd86f89da68	693	Support `insteadOf` replacements in git remote URLs
98485fcfec8edff271dd5df5413f6809cc003825	693	Support `insteadOf` replacements in git remote URLs
130b0b6a2146d4b42be6f8cfeda4d120e65576f2	680	Make it possible to jump between files when navigate is active (#684)
223b2c6f3d2155137451d50dc370aa624ef6ae96	681	Ignore ctrl-c (SIGINT) to avoid leaving an orphaned pager process. (#686)
35ba0dc1a9e280207cf1c342496c73e3b3ce2a3c	681	Terminate process gracefully on error in diff() (#685)
c2dc651678843c18287e7dab6e189b1f8eb4e123	667	Recognize GitHub SSH remote URLs that don't start with `git@` for hyperlinks (#668)
207e033841c55b226d617ec396f4b799d695b28b	644	Revert to capturing diff output and processing in current process (#645)
ac2873dabe53916354f264c7a9b26a18a23c082b	625	Fix filenames with spaces (#643)
230f5468f7adddc098ab7b8cb241f06e497ae0d2	631	Fix #631 (#632)
ebe08f9a6d7156e6e1f4504f38f4652426fdb50e	613	Add hyperlinks-commit-link-format option (#614)
d4da66d0fc94ab2e62abd3cbb0d4221b422f7753	174	Support custom commit line regex when parsing git output (#558)
feb89ac4387524c7ab571065cec7a190d1917f16	582	Only read major version when parsing less version (#606)
fe16f7533deb55e83ed0d736e1cd826ad8ae7522	583	Emit description of file mode change (#605)
53e59f2eb51fd62e0716be32b22fdaa6b6f928e5	513,543	Use git diff instead of diff -u (#546)
0e99a10e07b5b684b618b0a7a176fa254f8ef884	447	Fix ansi syntax theme (#581)
6630202259cf984a8b20d7cb76086986a107390c	552	Output paths relative to current working directory
598c2e3f1498a7e590ed764de7026cfed69ded71	567	Deprecate --24-bit-color, replacing with --true-color (#571)
9d8e5d6394f033f1bbd4603ae5becb3d3cad2006	529	Exit if it looks like starting the pager process would never terminate (#531)
97c58c4586508bdb84cc68873ac1294309a7268f	522	Allow user to specify tab replacement string
1bff1ebf40450d1a1dd826e0f639c5573f451514	510	Handle tabs in hunk header code fragment (#511)
ba0d36cb2de1be6e8c4332d37f796393ccc07b15	307,493	Parse GIT_CONFIG_PARAMETERS
57d3f65e2e08c3abc5147fd0a0d115f8fab1b47d	481	Add styles for file path and line number in hunk header
9e53f520440c38dc3b3dc21b9e68b1b2c2509179	460	Reference correct token in bump-homebrew-formula workflow
c5f82fe553e90d914c1df4976af1d081db66793a	463	Wait for pager process before exiting (#469)
162b98f67e6dc452a206686fee0d75d80251b7c6	309	Emit file in hunk header even when there is no frag
2bbf1891a6ef4965aed6a063b9ff97308abbd10b	462	Note that MacOS binaries do not work on older OS versions
530edc2546fb80839253880a13234f5c7b2b8bdc	461	Link to jftuga/less-Windows/releases in Windows README section
f501e23887c1878ece1c6ece56cb751135b34c26	308	308 side by side tabs (#459)
334dec742d78d6d72715eaefaaa1c8313c6315fb	309	Implement hunk-header-style 'file' attribute
46eb84bd34f8ff67f749eec8a287d5a3e7a0919a	448	Exit with diff's exit code (#449)
f83f53f9d3188b657d0659c264eef5cd327c05bc	281	Reset highlighter after painting hunk header (#435)
4b99d7c994343347215a3a7d6e7f95eedbc06603	427	Expose line-buffer-size as a new option (#429)
73571485466055335401990d8c47b8621f3f4f7e	388	Fix whitespace errors under keep-plus-minus-markers (#425)
af27c560f7f272bb70306461146984882afa8e56	392	Handle copied files
2abec297fe4730f4716bb9a40a8731de62d40268	386	Interpret an invalid pager such as '' as no paging
1ca06156570914b85875f95ab6ae1dcf685f082c	370	Fix link to Windows binary
ecb2da1e271aa0daa6dd2ed4c6658d59347020e6	292	Interpret `line-numbers = false` in gitconfig as no line numbers at all (#296)
5f00f29d73b47fa14aa123a7d16ee9622f3eb02b	292	Do not display hunk first line number when hunk-header-style is raw
d4441fe24a36b1134b110680283929ec4fb23d24	154	Truncate long lines (#290)
de114e3ea52c82ab92f4cc52aefaf76e027a3f07	262	Use native ansi-parsing utilities instead of console crate
b5f5ca572466dacfc7fada83d8e2f4e52f13f17e	280	Expand tabs when emitting as raw line
6669e6ad698e44c51856ab40fe0dc6d87b7cb4b7	274	Disable side-by-side when color-only is in effect
25caec1d7281d02f7461c3381415ed5987fd60a7	275	Do not send artificial leading space to syntax highlighter
c68bb0195c9a95d5e18cbfeeb328f4d8690533be	245	Bugfix: avoid emitting header twice when file is renamed with changes
5f97f327e3c0cae04790114190639cf929ec9810	72	Add inspect-raw-lines {true,false} option
c5733826b988fe54fbc0298512e222ba057df3bc	263	Paint buffered minus and plus lines before handling hunk header
b2257cfae7eacc73e47299d90d9a8d479b3e362c	257	Format files and commits as OSC 8 hyperlinks
e65db80b0bf4aa119940597356e602a211207ba6	252	Set features early
b888c03610a008d2c3f441476eeb2a3104397089	253	Fix programmatic construction of option/flag names
4c8f5f5835956e9f5b852b9adbf0a5ffbea1e9be	86	Add side-by-side diff view (#243)
c0bcc9d641de2b0fba9ae1857ea7c142128e5a3d	242	Apply rewrite rules earlier
b88ab3de01d6dfeb76967a9abcda1b79d10aa1b1	238	Fix line number padding
5db4565d2cddf103e4aecaa433cbca1fa51ba7bb	232	Improve unified diff directory diff handling
c7bb973e0ff0103b6197585c60563b596e5faf0a	207,226	Rename --list-*, --show-* commands
d39b07c2016748053146c89540a141575320b9b4	212	Bugfix: highlight trailing whitespace added to a blank line
97116f284bd826cd0c2805ed3b0f4359b310ad6a	184	New option --word-diff-regex
3bcb910077c855e023f483fc2909e94d8279d8d2	215	Fix test of diff.mnemonicPrefix prefixes
d76dba82a7d33ded533813d17d5b5b4e581a27b6	61,155	Make decorations respect --width
2232215af0f05dadcda0357fc47c11c8ddef6ed2	192	Mention diff-highlight along with diff-so-fancy in README
97c5adae310fb88220d494418465a84f19d86104	169	Implement --*-non-emph styles
18c1d1a17ec5222e4c22fe307655e2fe2b7be0ef	104	Add MacPorts to README
9d1aafee2465b3b89de09ae72e1b8b8fbda4a981	150	Don't panic on invalid utf-8 input data
783582095a424d5b0b3feb93952aebdcb0a87def	85	Update binary assets from bat
af1e2d663ced3d1248f7e2f9b8cfe693ca395b21	136	Use ANSI CSI "Erase in Line" code instead of right-padding
8e9c43dffa2b8f5470590a3be76b0e841e6cd6b7	127	Fix parsing file paths containing spaces
8530c1134416fd3f6f80c6328e017e552a1027ad	125	Fix parsing of merge conflict output
0f7d48498e175538804ba8716476f6bc117b1340	120	Only strip expected git-added "a/" and "b/" prefixes. (#124)
c36fc36fd16864d2d7592414af2ca8647fd40e12	118	Update binary assets from bat
7f6f35029aef9bc46124605bbb496efe61ab1459	100	Keep trying to parse even if first line is  not recognized
37cc69ea434303ec8ebf4f248d4bd7f1febfe3e2	110	Support 256-color terminal environments
27e5673a40edbb7fe9d5429d60c052e5c91fba04	99	Provide CLI options for all colors
c674f36bd854b55af471588c56379cb042237c17	105	Support SVN diff output
270de8fb5ff0a0c6db489e6ce713d124fe16c7b2	93	Output Git's "Binary files $file_1 and $file_2 differ" line
