ddee6aa8f333e4031c4bd272d31c010f7cc93fa3	469	Revert "Always enable colors on Windows, closes #469"
e3c77ef7f55a974ae529e6a4344a0b9503058921	584	Update --size documentation
cb56add1d876e7ed5cdbacb49b4318e4a5c807d0	511	Add new `--type socket` and `--type pipe` filters
3b42898a695c661b937a58588b9eacf88f25d164	469	Always enable colors on Windows, closes #469
d63c63be8cf8b6ecf75c1b5b8a2033ec7bb899f9	404	Add --min-depth and --exact-depth
d43827fe57183fa1456688c38e1db25ff4c7062c	472,476	Add --max-results=<count> option
5fc341832d9610bee66f14777ae84b7d72f351c9	552	Update lscolors dependency, closes #552
f69b59195aff3a1c7626541c20ab6af524e7e7ed	437	Update dependencies, closes #437
2f18903b293eaee4060a0589fa35ee03fb90bf86	487	Fix zsh autocompletion problem, closes #487
8796de57b592ee90c687847a064be4fadd427e6c	507	Add same file system functionality
08fcd7ce59dffc1e6673cb7872c03224a4f283b9	470	Make --changed-within/before work for directories
d5da615c175daf6bee64ff6649336b65dc8d62f5	284	Implement glob-based searches
a0505bd4df82dc2203195d4f651a5ab7227987d0	333	Expose exit status from `--exec-batch <cmd>`
0b04bd19dfdd796e8d7f8097a9d687afc2ab7948	451	Add Alpine Linux installation instructions
85f9db05652b6a8bd011b221c317285da0f1cfb9	386	Add troubleshooting section, closes #386
2672d8416010e4e0c9e3291653aa9cb95606a3f8	385	Add section about catch-all patterns, closes #385
985fab16bbe50d35216531b9f7476a3f33e55522	286	Add note about short and long help text, closes #286
4b5efa3438a17fe134e75dd1f4797489a574a7f2	363,368	Use lscolors crate
81a27fa9bd13eeda699969af01df8862d63ffbd7	342	Unify error messages, closes #342
6ff58abb6c8275830439df0ef870cd590f11270e	156	Re-enable .ignore files, closes #156
53226f82eb99d0effe286abe0e718799501a671e	288	Upgrade minimum reqiured version of Rust to 1.29
aa70c5a446ae922de4e4cd3fdbd3c91cd43fa765	273	Add `--type empty`
6fb5004b850f3bf898605d65cc44e94fb08691f8	244	Enable ARM cross-compilation
59c9901cde03bfde2715a07e0c4a8ffc7b2da9c6	313	Update dependencies, fix #313
8c1b037279fefb66816636d5a06b00cff4925ae3	268	Normalize absolute paths, fixes #268 (#270)
47d95284aa8317086f58d97bdb2630eec2a337df	250	Skip invalid utf8 filenames, closes #250
050fa9c3b185394392e8e2134df14bb4c4b3b68a	213	Fix file owner in deb package, closes #213
32a34cf8c98025723d1c8668efe80e054ab69d9c	191	Introduce maximum output buffer size (#212)
26ad7da347f8fd4d511849b492491e40ed185a08	210	Using wants_to_quit to exit the sender as well as the reciever (#211)
faf934da4bc262cd41294ff5c1811f81033036f3	177,199	Added support for filtering by multiple filetypes and extensions (#205)
c0bfc65d888509b38b044126bee398b22fffe94d	87	Handle terminal signals (#128)
5ad69fb2fbcb211c6d651c6ddacefb19520f6242	89	Add support for exclude-patterns
dbf1ba8b820793631f76827d1895056a8a7ac98c	76	Set up Travis to upload binary for every release
d32fe0241e2c479c3b6816a526d1aa77cdcff9c4	73	Updated tutorial with real-world examples
8d85debc12631d47274da8305e710723aae5dc74	113	Refactor path handling (fixes #113)
e649c8fa79794843656493c96d8c44913c44d3a3	82,107	Use a uniform output format for searching ../
4a5a5faf4dc133a8ff0084e4125b95372209d78d	84	Implement --exec feature
f2632d5fce910849ab60ecd0e47730274d40fda4	111	Dot "." also matches newline by default (closes #111)
8fc3a83d928f43ce37750ab3ff3f1433fc5dd6a1	81	Use absolute path to perform search, fixes #81
97e3110333bce2a18a5f46917ba5ac497d11cfc9	99	Make Travis check that the code is correctly formatted
affe41949d22e93dd64bb80e7aa843625176a88c	80	Switch symlink arg from 's' to 'l' (#83)
a7f4a0a581ffc3ddebdb1c9fa5166c3e22806d6c	69	Re-enable macOS on Travis, both nightly and stable
3b55edf5dda111f70a59c10ab5d7dd9c746b2430	57	Add examples to README (#68)
4b61beaa7591c922d2f7da55853e7b0abab009e1	49	Add flag to force color
d8d0cf5d6ec45dc6514782651952eef95cfef638	44	Modify test.sh for macOS, fixes #44
54f33e5227e928fece1ed917749b6b4d4d23955f	40	Use absolute paths if root dir is an absolute path, fixes #40
1b1f644398621780f104ffdd3bbe6f502f2662ad	39	Throw an error if root directory is non-existent, fixes #39
24070b0be04f0dff961ed735794888be62919ee1	34	Handle invalid UTF-8, fixes #34
2ea23c00005602255a29e387006a9fc1e91185b1	24	Exit gracefully on broken pipe, fixes #24
8c6a9c8e321685135176b3a540c355c24244541f	23	Set static lifetime, fixes #23
8adb5b9f848bb4f3b746254cb07943c6f3593f91	10	Add option to print absolute paths, closes #10
634016b9a0421650068971b1f135b644371f7f24	5	Add optional second argument, closes #5
ae12e00533f748af89562ddd7edc7f73f7020713	4	Switch to 'ignore', closes #4
c45cf265776125811baf0b7ec1f88223daba97c3	22	Search only filename by default, closes #22
f9cb3326c85e911c6024f3ca3fe1b928357b0046	21	Only parse dir_colors if output is colored, closes #21
eb0206945125f2d3c3e2049e8273ddb0875e2cbb	20	Parse dircolors files, closes #20
33ddee75411e9f5e5939faf38f0a6ccc0130c048	19	Colorize each path component, closes #19
b4a252a3916ab342b289331fbf49aa2db73df579	11	Detect interactive terminal, closes #11
e43353a0bbd5a44040e1450f862181f4fec65df3	13	Configurable search depth, closes #13
7076dcbc6885771de6ec7c8119f41070e5ef5212	12	Option to search hidden directories, closes #12
051af3d3202de08c7731d038d55e5690621d7f6b	16,17	Option to follow symlinks, disable colors, closes #16, closes #17
6482f3ac09673f52805cfea0b3640483dee7cf03	7	Implement smart-case, closes #7
fba5e02c250c99f992c7d05f25ad278d20cfc9cc	8	Colored output, closes #8
b1baa5cb7617a58a5cc4e962db64af53bc3d8584	1	Code cleanup, error handling, closes #1
23e51da3c9e2031810f68242fee2196bc1540a61	9	Add case-sensitive flag, closes #9
4a36b0ef31da96c5eb369d010a0cc4f07e00d7d3	3	Case insensitivity, closes #3
